index,Age 0 Population,Age 1 Population,Age 2 Population,Age 3 Population,Age 4 Population,Age 5 Population,Age 6 Population,Age 7 Population,Age 8 Population,Age 9 Population,Age 10 Population,Age 11 Population,Age 12 Population,Age 13 Population,Age 14 Population,Age 15 Population,Age 16 Population,Age 17 Population,Age 18 Population,Age 19 Population,Age 20 Population,Age 21 Population,Age 22 Population,Age 23 Population,Age 24 Population,Age 25 Population,Age 26 Population,Age 27 Population,Age 28 Population,Age 29 Population,Age 30 Population,Age 31 Population,Age 32 Population,Age 33 Population,Age 34 Population,Age 35 Population,Age 36 Population,Age 37 Population,Age 38 Population,Age 39 Population,Age 40 Population,Age 41 Population,Age 42 Population,Age 43 Population,Age 44 Population,Age 45 Population,Age 46 Population,Age 47 Population,Age 48 Population,Age 49 Population,Age 50 Population,Age 51 Population,Age 52 Population,Age 53 Population,Age 54 Population,Age 55 Population,Age 56 Population,Age 57 Population,Age 58 Population,Age 59 Population,Age 60 Population,Age 61 Population,Age 62 Population,Age 63 Population,Age 64 Population,Age 65 Population,Age 66 Population,Age 67 Population,Age 68 Population,Age 69 Population,Age 70 Population,Age 71 Population,Age 72 Population,Age 73 Population,Age 74 Population,Age 75 Population,Age 76 Population,Age 77 Population,Age 78 Population,Age 79 Population,Age 80 Population,Age 81 Population,Age 82 Population,Age 83 Population,Age 84 Population,Age 85 Population,Age 86 Population,Age 87 Population,Age 88 Population,Age 89 Population,Age 90 Population,Age 91 Population,Age 92 Population,Age 93 Population,Age 94 Population,Age 95 Population,Age 96 Population,Age 97 Population,Age 98 Population,Age 99 Population,Age 100 Population,Country Code,Sex,iso3,Year
563,1.175877,1.153261,1.140813,1.13311,1.129769,1.185793,1.250544,1.303999,1.338315,1.352083,1.233729,1.221903,1.204413,1.185216,1.163049,1.108424,1.08054,1.050075,1.017616,0.9831535,0.9780133,0.9411227,0.9047344,0.8691901,0.8323802,0.8845037,0.8402002,0.7942154,0.7457711,0.6969178,0.7750754,0.7190421,0.6665338,0.6177824,0.5734862,0.6437846,0.6090556,0.5844546,0.5700668,0.5634975,0.5168463,0.5164334,0.5135232,0.5054691,0.4919849,0.4969484,0.4691959,0.4387686,0.406655,0.3753267,0.3971753,0.3652757,0.3365574,0.3102661,0.2851751,0.3128665,0.2850576,0.2578147,0.2310991,0.2047082,0.2121621,0.1970677,0.1821354,0.1675209,0.1536068,0.1395637,0.1280455,0.117906,0.1090886,0.1010545,0.0945566,0.0866148,0.0783563,0.069777,0.0613156,0.0520659,0.0450508,0.0388968,0.0336192,0.0291009,0.0177324,0.0153901,0.0133729,0.0116316,0.0101269,0.0088227,0.0076915,0.0067091,0.0058537,0.0051095,0.00446,0.0038933,0.0033988,0.0029667,0.0025897,0.0022607,0.0019733,0.0017226,0.0015038,0.0013126,0.0011458,KIR,male,male,2010
564,312.4918,309.6994,311.0646,316.9306,326.8237,327.1381,347.3407,367.7596,386.8727,404.3001,349.89,364.3441,381.1367,401.1871,423.8551,407.5569,426.7332,441.0881,448.7887,450.3411,422.6243,418.5946,415.6967,415.7872,419.0664,405.238,413.6663,423.1188,431.8446,437.4613,445.4557,437.2455,419.2153,391.1132,355.6134,419.4322,364.4121,309.7065,256.5249,204.4572,266.5494,255.7336,246.0255,237.1886,229.3309,222.0695,216.6796,212.7416,210.2653,208.6961,210.0915,208.3272,205.5143,201.2016,195.5264,187.784,180.2822,172.2591,163.9753,155.7264,146.8361,139.442,132.7233,126.7242,121.1455,116.6787,110.9537,104.8221,98.21222,91.4004,83.73281,77.42986,71.62846,66.40094,61.63193,57.53524,53.29588,49.20823,45.20007,41.15758,36.99308,32.71048,28.33313,23.9801,19.89721,15.60619,12.62453,10.15625,8.146613,6.476416,4.953237,3.773918,2.780435,1.970192,1.350218,0.8098313,0.5323074,0.3469783,0.2258602,0.1470228,0.159,KOR,female,female,1990
565,221.7838,224.5064,230.0606,238.3667,249.1711,246.3343,274.1556,303.5685,332.3824,358.2202,323.7024,332.4302,331.8543,322.5242,308.0768,296.9861,286.6724,284.6569,293.5022,312.3385,303.663,330.2906,354.9096,372.93,384.4478,340.2069,346.898,357.178,373.6301,395.6061,373.1855,395.1545,413.3081,424.8651,429.8787,411.6053,409.4478,407.5749,407.8547,410.6283,394.2418,401.245,409.0531,416.083,419.983,426.2729,416.3906,396.8701,367.6758,331.8436,387.2991,334.7318,283.7023,235.0745,187.8743,247.174,238.1299,229.821,221.8666,214.4416,206.9866,201.4206,197.1007,194.092,191.869,192.353,189.79,186.192,181.1304,174.6646,166.3271,157.6664,148.2106,138.2265,128.0724,116.9965,107.5249,98.67153,90.46037,82.59172,75.16955,67.20423,59.07591,50.92546,43.17883,35.0189,29.11936,24.14286,20.00627,16.47961,13.28534,10.57032,8.1731,6.110894,4.438344,2.899597,2.031395,1.412856,0.9813457,0.6818058,0.681,KOR,female,female,2005
566,226.8568,225.2717,223.4931,221.7973,220.7945,203.1958,212.6955,225.2512,241.3873,261.3112,251.6723,275.7108,301.9738,329.1643,355.0338,320.338,330.819,331.9435,323.6328,309.5397,296.7546,286.2003,283.8509,292.3562,310.846,302.8251,329.2283,353.683,371.6302,383.1552,338.9669,345.7084,356.0092,372.423,394.3063,371.9524,393.7884,411.8162,423.2773,428.2238,409.9744,407.7691,405.8316,406.0162,408.6619,392.2255,399.0502,406.6613,413.4849,417.184,423.2181,413.2042,393.6219,364.4515,328.7202,383.2999,331.0164,280.3146,232.0524,185.2687,243.5431,234.3318,225.8332,217.6661,209.9928,202.3173,196.3807,191.6004,188.024,185.1147,184.7473,181.2673,176.6762,170.5799,163.0603,153.5998,143.9216,133.5023,122.6299,111.6395,99.73927,89.49327,79.85833,70.88235,62.40578,54.03411,46.2871,38.89423,31.97317,25.73338,19.36102,15.01577,11.46156,8.625889,6.418756,4.576553,3.357283,2.455757,1.795683,1.312724,1.372,KOR,female,female,2010
567,351.2758,349.6164,351.74,357.8227,367.3289,363.7957,380.2165,396.1385,410.3494,422.7639,379.1016,390.6053,405.1911,423.929,446.308,425.3904,446.1347,463.0143,473.9891,478.8647,456.3586,453.4436,449.887,447.3065,446.466,423.2066,426.9878,432.4488,438.4354,442.4471,451.0088,442.4461,424.1307,395.5689,359.6504,424.4847,369.7852,315.8721,263.6761,212.083,280.3145,270.6822,261.0462,250.9722,240.9648,229.6115,221.6356,215.3696,211.0077,207.8266,208.4,204.912,200.0854,193.3715,184.8951,173.7809,162.8142,151.0718,138.9716,127.2284,114.4479,105.1934,97.5397,91.50484,86.54012,83.8428,79.33607,74.50596,69.16035,63.48384,56.96046,51.37138,46.03334,41.04289,36.43492,32.04094,28.24097,24.82188,21.74019,18.869,16.03652,13.39291,10.86062,8.514062,6.484896,4.486168,3.298059,2.40871,1.755305,1.266759,0.8561456,0.5870576,0.3862031,0.2420574,0.1455364,0.0720959,0.041153,0.0232477,0.01311,0.0073934,0.007,KOR,male,male,1990
568,243.9165,246.8398,252.8814,261.9505,273.7613,267.4102,298.5852,331.5375,363.8386,392.8615,360.9841,371.6447,372.185,363.1034,348.409,325.9835,316.023,314.7271,324.7935,344.853,343.5904,369.817,391.5337,403.6603,407.2856,359.6221,359.5639,364.4639,377.3523,397.3478,377.4348,399.6469,418.2279,429.8943,434.7149,414.8104,412.4839,410.8125,411.8271,415.7121,401.2098,409.3565,417.9648,425.2078,428.7219,433.5865,422.4106,401.4125,370.7634,333.6531,388.1053,334.613,283.025,234.118,186.7336,245.7094,235.5039,225.4863,215.2303,205.0893,194.1331,185.5768,178.2663,172.3001,167.1158,164.4441,158.8772,152.3755,144.6087,135.6455,124.8293,114.1519,102.9572,91.6087,80.68787,69.14289,60.45921,53.02237,46.75079,41.26072,36.68492,31.83086,27.12666,22.60474,18.45683,14.20045,11.26173,8.853132,6.913717,5.34297,3.945209,2.936644,2.127854,1.495814,1.024478,0.6322117,0.4192314,0.276196,0.1817391,0.1196218,0.093,KOR,male,male,2005
569,249.0787,247.4887,245.6497,243.8525,242.7747,220.9855,230.4155,243.2012,259.9883,281.1156,272.5439,299.1302,328.8716,360.612,391.7433,355.1605,369.4618,372.8948,364.8372,349.6306,326.6976,315.238,312.7026,322.0543,341.8396,341.1005,367.6073,389.6451,401.9375,405.5556,357.9048,357.6785,362.3993,375.1284,394.9761,375.265,397.3349,415.7453,427.1995,431.7683,411.6929,409.0602,407.0406,407.6509,411.0672,396.2978,403.8598,411.8265,418.3929,421.2361,425.2523,413.5917,392.313,361.6416,324.7553,376.6537,323.9774,273.3625,225.5566,179.4257,235.622,225.1151,214.7734,204.181,193.6655,182.4066,173.2935,165.2783,158.4346,152.2309,148.1334,141.4519,133.9263,125.3149,115.7256,104.3816,93.61367,82.6096,71.72594,61.45723,50.80052,42.89112,36.16074,30.50807,25.65655,21.39499,17.57832,14.15516,11.12431,8.53423,6.006717,4.411873,3.177922,2.248786,1.568702,1.031424,0.7066253,0.4823516,0.3291107,0.224488,0.226,KOR,male,male,2010
570,20.78508,22.42194,24.07136,25.52416,26.65388,26.93916,26.82924,26.35823,25.62291,24.68146,24.73315,23.59118,22.50449,21.5229,20.65127,24.35628,23.40602,22.38384,21.22435,19.91952,25.10248,22.95354,20.69885,18.41415,16.16098,24.72507,21.17761,17.95467,15.10791,12.70773,19.80063,17.02129,14.94907,13.47553,12.44348,15.31244,14.71914,14.35247,14.13402,14.06094,12.42891,11.62806,10.85135,10.12846,9.456226,8.84133,8.244241,7.675879,7.129035,6.588516,6.057844,5.496495,4.920509,4.339714,3.786439,3.197973,2.776298,2.424159,2.139901,1.916669,1.754386,1.633768,1.558998,1.524378,1.50747,1.570958,1.512952,1.403084,1.239304,1.053702,0.8055671,0.6658706,0.555878,0.475368,0.4193161,0.3867977,0.3685885,0.3678581,0.3841742,0.4095815,0.4844358,0.4909058,0.4631828,0.3982963,0.3171792,0.2022162,0.1489856,0.1096604,0.0821333,0.0620046,0.0468307,0.0341939,0.0239576,0.0159183,0.0100995,0.0052477,0.0031428,0.0018605,0.0010994,0.0006496,0.0,KWT,female,female,1990
571,20.35611,19.8356,19.60568,19.62435,19.80482,18.98857,18.65161,18.09676,17.29249,16.29457,17.41762,16.4518,15.8887,15.82999,16.27689,12.81735,13.75923,14.85238,16.00778,17.18026,15.47694,16.3975,17.31173,18.23949,19.06834,22.52042,22.78532,22.50278,21.62609,20.37138,21.65664,20.06865,18.60645,17.31741,16.10285,20.77021,18.85394,16.75418,14.52549,12.33118,17.78928,14.76073,12.23245,10.17883,8.492712,13.32918,11.05123,9.074175,7.369214,6.002199,6.131316,5.313121,4.875317,4.779411,4.912834,4.997739,4.798862,4.398607,3.793686,3.150106,2.307692,1.956443,1.758962,1.715658,1.788245,2.156661,2.384424,2.616834,2.78579,2.828291,2.692675,2.373819,1.905451,1.38692,0.9541346,0.5484245,0.3948702,0.3148214,0.2876231,0.2892608,0.3860362,0.3945109,0.3721763,0.3104898,0.2337869,0.1291488,0.0882828,0.0607012,0.0431866,0.0316806,0.0255955,0.0192921,0.0144901,0.0107469,0.0078755,0.005547,0.0040047,0.0028825,0.0020738,0.0014919,0.001,KWT,female,female,2005
572,23.81202,23.18101,22.48366,21.71111,20.93211,25.21313,24.59278,24.19476,24.0109,23.97243,20.62232,20.25134,19.44739,18.20994,16.75201,18.03641,16.89924,16.51093,17.05712,18.5263,15.79397,18.09539,20.67704,23.22285,25.51775,23.48474,24.55216,25.09057,25.12386,24.67467,26.20218,24.93655,23.46562,21.89646,20.35019,22.10371,20.55388,19.13978,17.82554,16.47608,20.83404,18.40828,15.69628,12.86623,10.25617,13.52762,10.71184,8.669224,7.25466,6.214661,10.65383,9.10962,7.589675,6.101285,4.83259,4.565084,3.83514,3.462203,3.413349,3.582224,3.883991,3.803687,3.498818,2.959837,2.374667,1.604748,1.320488,1.175099,1.165861,1.260805,1.660725,1.915896,2.163181,2.316028,2.31717,2.059492,1.744492,1.338777,0.9306809,0.610558,0.334394,0.2277107,0.1705658,0.1452452,0.1350844,0.1641954,0.1529708,0.130701,0.0981263,0.0660066,0.0298415,0.0178927,0.0106742,0.0065165,0.0040751,0.0027909,0.0017979,0.0011652,0.0007558,0.0004903,0.001,KWT,female,female,2010
573,21.36798,23.04222,24.72931,26.2146,27.36822,28.14069,28.01104,27.49513,26.69198,25.66115,25.18381,23.93324,22.72165,21.59084,20.49746,24.10789,22.53586,20.69781,18.5886,16.40883,18.75522,16.32583,14.28286,12.65432,11.35277,18.85771,17.31327,16.07167,15.07448,14.23987,25.72727,24.29728,22.76501,21.07829,19.39015,22.05547,20.54315,19.46545,18.85083,18.71109,16.79692,16.13848,15.69895,15.48591,15.38773,15.78501,15.50528,14.94661,14.05202,12.93408,11.3371,10.19442,9.147079,8.23427,7.450133,6.790382,6.222596,5.746344,5.345312,4.980365,4.70897,4.310944,3.871478,3.394881,2.920727,2.387961,2.020131,1.712719,1.46234,1.251849,1.078141,0.9094242,0.7538954,0.612762,0.4957773,0.3891622,0.3307608,0.2966738,0.2840523,0.284351,0.325411,0.3266487,0.3144667,0.2840906,0.2423831,0.1783848,0.1413253,0.1100897,0.0851466,0.0650536,0.0466,0.0338336,0.0236301,0.0157854,0.0101509,0.0055351,0.0033943,0.0020618,0.0012504,0.0007583,0.0,KWT,male,male,1990
574,20.94034,20.40199,20.16314,20.17976,20.36224,20.30016,20.09839,19.64173,18.88341,17.87631,18.55629,17.54003,16.90811,16.77412,17.17244,13.55538,14.60351,15.94989,17.56845,19.44777,18.13116,20.07279,22.22965,24.62371,27.09768,34.19599,36.40297,37.76307,38.01182,37.30215,41.39606,39.21181,36.66119,33.89994,31.007,38.18912,34.06434,30.00991,26.14427,22.52235,33.90181,28.64203,24.01086,20.00592,16.59838,25.38438,20.94603,17.25186,14.20851,11.82422,12.62566,11.16906,10.37589,10.16066,10.26673,9.85795,8.92983,7.53443,5.840437,4.316353,2.703709,2.108498,1.819883,1.799523,1.985385,2.748688,3.331994,3.97749,4.516174,4.843652,4.96908,4.75508,4.298175,3.67903,3.019635,2.187416,1.726946,1.36767,1.098705,0.8912642,0.7422832,0.5987139,0.4755122,0.3692994,0.2801914,0.194918,0.1413207,0.1002266,0.0696735,0.0478612,0.031629,0.0218439,0.0153482,0.0110503,0.0081285,0.0064554,0.0048781,0.0037059,0.0028178,0.0021427,0.001,KWT,male,male,2005
575,24.49066,23.83923,23.12114,22.32517,21.52325,26.20536,25.79418,25.59403,25.59719,25.72524,22.25137,21.92905,21.09313,19.74642,18.15804,19.39114,18.26811,18.05265,19.0098,21.2243,18.44819,22.12246,26.71569,31.98886,37.6018,38.505,42.48488,45.0546,45.83508,45.00945,46.09071,43.44914,40.76701,38.39587,36.36525,41.22767,39.28964,37.34901,35.24242,32.77725,41.08144,36.19479,30.70404,25.02508,19.83965,26.02946,20.56404,16.65167,13.98368,12.02215,20.67378,17.54401,14.34561,11.17075,8.507846,7.570621,6.166335,5.481862,5.428494,5.792687,6.62475,6.530202,5.915501,4.787656,3.603891,2.157947,1.668784,1.425497,1.400592,1.541179,2.151093,2.605301,3.101173,3.498561,3.711872,3.723456,3.489231,3.070727,2.543328,2.008258,1.363412,1.025005,0.7696338,0.5838147,0.4451343,0.3412989,0.2557903,0.1874532,0.1333493,0.0921083,0.055982,0.0366871,0.0234955,0.0147399,0.0090956,0.0051781,0.0031283,0.0018821,0.0011314,0.0006801,0.001,KWT,male,male,2010
576,79.65699,74.67406,71.01111,68.05757,65.33807,65.44276,61.60948,58.09217,54.88904,52.00954,55.2538,52.73603,50.5109,48.51865,46.67062,48.8758,46.86879,44.75782,42.51845,40.20214,42.42716,39.88233,37.47063,35.23384,33.15905,35.23008,33.16692,31.19254,29.28487,27.46059,28.31152,26.54314,24.90942,23.41303,22.04089,22.614,21.34588,20.17296,19.08407,18.07009,17.93232,17.22593,16.54067,15.87673,15.25035,14.61461,14.11517,13.69794,13.36714,13.09814,12.96939,12.73676,12.48471,12.19657,11.88257,11.50993,11.19131,10.88959,10.61102,10.34115,10.1253,9.819165,9.473949,9.082481,8.655098,8.162017,7.70453,7.247369,6.797484,6.353598,5.913855,5.476584,5.042141,4.611274,4.185146,3.746312,3.338529,2.943605,2.565818,2.210736,1.850152,1.557837,1.296813,1.066956,0.8662415,0.6740688,0.529821,0.4085669,0.3085644,0.2279789,0.1538652,0.108494,0.0746302,0.0500835,0.0329271,0.0197975,0.0126852,0.0080864,0.0051505,0.0032804,0.003,LAO,female,female,1990
577,69.93719,69.32262,69.6713,70.43558,71.3737,69.51627,72.14303,74.72442,77.10225,79.09605,76.93745,77.48143,77.11009,75.77224,73.5648,74.36166,70.73264,66.79509,62.76871,58.80793,62.17409,58.21935,54.60308,51.33571,48.40776,50.72132,48.14014,45.81067,43.67165,41.66423,43.40896,41.30654,39.18814,37.04408,34.90829,36.74382,34.51328,32.43449,30.53206,28.78634,30.70428,28.98832,27.34876,25.76174,24.23791,25.08185,23.58348,22.18585,20.89106,19.68876,20.20667,19.06412,17.99115,16.97928,16.02178,15.82468,15.11407,14.41145,13.71835,13.05045,12.36753,11.79778,11.29225,10.85289,10.45655,10.16583,9.777912,9.365499,8.917702,8.444054,7.91969,7.434202,6.956851,6.492067,6.031192,5.5804,5.103899,4.616462,4.121769,3.631471,3.102891,2.662346,2.254443,1.883872,1.552447,1.227143,0.981157,0.7718095,0.5966549,0.452235,0.3164695,0.2287363,0.1607969,0.1098109,0.0731864,0.0440038,0.0284488,0.0182803,0.0117344,0.0075327,0.008,LAO,female,female,2005
578,66.76581,65.94678,65.87756,66.11221,66.51958,65.0448,66.90683,68.94534,71.14169,73.46735,69.22297,71.55141,73.93484,76.27308,78.35271,76.01437,76.67886,76.34082,74.89861,72.48632,73.08376,69.20267,65.07029,60.92978,56.91948,59.98846,56.05348,52.466,49.22634,46.32772,48.4594,45.92984,43.6692,41.61961,39.71994,41.43676,39.48228,37.52226,35.5421,33.56759,35.43771,33.35658,31.40407,29.60294,27.9377,29.80676,28.15072,26.56164,25.01828,23.5306,24.33592,22.85752,21.46924,20.17358,18.96275,19.39288,18.23306,17.14174,16.11169,15.13563,14.87969,14.13421,13.39527,12.66422,11.95561,11.23399,10.61368,10.05004,9.543679,9.072608,8.686649,8.216669,7.724996,7.205055,6.667629,6.08337,5.552427,5.03767,4.543844,4.06569,3.584681,3.131135,2.691391,2.271684,1.883109,1.481377,1.186898,0.9359004,0.7263498,0.5534748,0.3915138,0.2849419,0.2017359,0.1387251,0.0930833,0.056367,0.0366798,0.0237228,0.0153275,0.0099029,0.01,LAO,female,female,2010
579,82.49914,77.03561,73.25545,70.13522,67.22364,67.46754,63.56165,59.97187,56.69797,53.74698,57.04793,54.4543,52.15053,50.07657,48.14268,50.40419,48.29457,46.07891,43.73405,41.31428,43.54766,40.90191,38.39756,36.08017,33.9297,36.02595,33.87676,31.81064,29.80716,27.89651,28.68598,26.88321,25.25732,23.80513,22.46935,23.20564,21.82066,20.41125,18.9687,17.55774,16.77468,15.77091,14.91129,14.21661,13.66451,13.30871,12.96293,12.69176,12.47679,12.29381,12.21916,12.02675,11.79712,11.51619,11.19378,10.79795,10.43764,10.0768,9.722685,9.367926,9.032701,8.64857,8.240383,7.806223,7.354122,6.86116,6.402647,5.951099,5.511262,5.082832,4.658634,4.252175,3.8571,3.474369,3.104722,2.73042,2.393578,2.074921,1.777171,1.503909,1.232174,1.018513,0.8323421,0.6723018,0.5356683,0.4072664,0.3134567,0.2362488,0.173986,0.1250422,0.0807579,0.0551063,0.0365841,0.0236312,0.0149205,0.0084908,0.0052104,0.0031792,0.0019381,0.0011814,0.001,LAO,male,male,1990
580,72.73466,71.93779,72.29931,73.06269,73.9913,72.09357,74.78552,77.424,79.8443,81.85863,79.50919,80.0046,79.54355,78.07588,75.69779,76.42495,72.54641,68.33611,64.02196,59.77457,62.90632,58.66508,54.78731,51.28646,48.14682,50.22451,47.44529,44.93002,42.61754,40.45264,41.91128,39.69241,37.49312,35.30636,33.16584,34.82487,32.66624,30.68949,28.9157,27.3097,29.24209,27.66948,26.15294,24.6662,23.23229,24.04226,22.66219,21.40677,20.27468,19.21511,19.91682,18.75544,17.5378,16.25894,14.98301,14.20437,13.24722,12.40457,11.69495,11.0979,10.65894,10.21407,9.819702,9.459706,9.114583,8.833655,8.46371,8.062338,7.623703,7.157595,6.636961,6.154684,5.677827,5.212173,4.755355,4.296645,3.85363,3.418707,2.995679,2.591338,2.171147,1.828192,1.517983,1.242317,1.001361,0.7686391,0.5994951,0.4593713,0.3453933,0.2541012,0.1698551,0.118467,0.0800581,0.0523407,0.0332791,0.0186798,0.0114706,0.0069946,0.0042602,0.0025948,0.002,LAO,male,male,2005
581,69.51954,68.53356,68.44627,68.65656,69.03828,67.7053,69.64883,71.77289,74.0545,76.45947,71.81316,74.18731,76.59693,78.93626,80.98836,78.5712,79.14728,78.69042,77.10484,74.52126,74.99664,70.87974,66.48732,62.06786,57.77745,60.6158,56.40303,52.56617,49.1091,46.01691,47.93066,45.22045,42.78762,40.57337,38.52091,39.95224,37.88054,35.83728,33.81122,31.82773,33.51585,31.49913,29.63997,27.95759,26.42146,28.28598,26.76105,25.28317,23.82888,22.41992,23.16954,21.79501,20.53246,19.38069,18.2933,18.85849,17.66659,16.42619,15.13587,13.85685,13.04405,12.07179,11.20976,10.47268,9.83973,9.352147,8.85581,8.403704,7.981011,7.570324,7.206756,6.774945,6.319909,5.839826,5.345564,4.805409,4.322693,3.857481,3.415088,2.994328,2.569457,2.195507,1.845967,1.52454,1.236529,0.948091,0.7421594,0.5709278,0.4314488,0.319373,0.2159322,0.1517716,0.1034052,0.0681734,0.0437177,0.024804,0.0153653,0.0094527,0.0058086,0.0035693,0.003,LAO,male,male,2010
582,37.32076,36.9766,37.0632,37.25281,37.48,35.82124,35.80545,35.76447,35.65019,35.43966,34.40697,34.01199,33.56464,33.09223,32.59517,32.44272,31.87851,31.27255,30.62143,29.9428,30.16216,29.48022,28.83386,28.2228,27.61196,28.32024,27.52759,26.59667,25.51423,24.33528,25.17302,23.89663,22.71271,21.64405,20.6186,22.49135,21.13946,19.60821,17.90082,16.15616,15.41466,14.26081,13.2948,12.55074,11.99399,11.69696,11.39867,11.18961,11.04617,10.9436,10.96348,10.87043,10.74837,10.58078,10.37194,10.10123,9.838109,9.560447,9.275038,8.984179,8.691065,8.392989,8.093097,7.787658,7.455191,7.118196,6.669974,6.149271,5.572213,5.011346,4.342119,3.992309,3.7811,3.716118,3.742353,4.070704,4.082066,3.977952,3.717495,3.345782,2.764106,2.368024,2.005167,1.689111,1.412593,1.154102,0.9392831,0.7493441,0.5841219,0.4451492,0.3124684,0.2286746,0.1643852,0.1162841,0.0811877,0.0537224,0.0369004,0.0252625,0.0172867,0.011828,0.012,LBN,female,female,1990
583,32.51286,32.98294,33.7295,34.66394,35.70547,35.86405,37.48611,38.90482,39.99593,40.68208,39.07487,38.88765,38.36602,37.62134,36.80611,37.26273,36.79237,36.67751,36.96382,37.57158,36.61917,37.39744,38.02156,38.34943,38.37641,37.00539,36.60686,36.12428,35.62939,35.11908,35.12433,34.51963,33.8405,33.07623,32.25631,32.30102,31.46441,30.67719,29.94728,29.2381,29.95426,29.08914,28.09625,26.95891,25.72744,26.6545,25.31302,24.05674,22.9082,21.80054,23.72276,22.29149,20.6942,18.93545,17.15309,16.47025,15.33029,14.39312,13.69299,13.18235,12.98537,12.69268,12.44811,12.21711,11.97773,11.79106,11.48159,11.11622,10.68747,10.20466,9.637143,9.08703,8.519942,7.945925,7.370959,6.780972,6.221195,5.675329,5.143181,4.611322,4.047754,3.500344,2.950935,2.419983,1.946984,1.479707,1.185048,0.9629526,0.7989941,0.6682976,0.5700335,0.4594419,0.353991,0.2574559,0.1780778,0.1014437,0.0658985,0.0422735,0.0270607,0.0173236,0.018,LBN,female,female,2005
584,31.54858,31.59099,31.68446,31.8068,32.00515,29.82065,31.06057,32.53714,34.2384,36.11124,35.68491,37.39477,38.85638,39.95199,40.61594,38.93913,38.72452,38.19571,37.47275,36.69689,36.95963,36.52484,36.42028,36.68258,37.23968,36.33044,37.04774,37.62512,37.93277,37.96292,36.61239,36.23825,35.77798,35.29707,34.7933,34.79728,34.1916,33.5113,32.74733,31.92849,31.96525,31.12761,30.33669,29.59974,28.88071,29.56538,28.68701,27.6811,26.53189,25.28962,26.1646,24.81167,23.54273,22.37977,21.25723,23.07979,21.63809,20.03783,18.28511,16.51418,15.80702,14.6572,13.70229,12.9726,12.41989,12.16533,11.80524,11.48224,11.16329,10.82789,10.5269,10.1118,9.641623,9.113069,8.537609,7.879027,7.256768,6.629104,6.006739,5.395361,4.764451,4.195461,3.653728,3.14282,2.66154,2.15648,1.750473,1.383357,1.062242,0.7964478,0.5493104,0.4005951,0.2910043,0.2117185,0.1543717,0.1131265,0.0827123,0.0605069,0.044268,0.0323863,0.025,LBN,female,female,2010
585,39.03339,38.67104,38.7569,38.93631,39.15874,37.0602,36.92183,36.76453,36.54351,36.23893,35.3443,34.89088,34.40851,33.9234,33.42091,33.20601,32.59381,31.89158,31.08736,30.20723,30.1911,29.23847,28.30354,27.39502,26.47688,26.77085,25.64734,24.38941,22.99861,21.5458,21.82051,20.35527,19.03521,17.87987,16.81914,18.16723,16.91585,15.56609,14.11526,12.65857,12.02763,11.03593,10.18061,9.486809,8.95102,8.548604,8.31317,8.229089,8.295612,8.475522,8.95071,9.222256,9.45488,9.597906,9.646249,9.578506,9.467793,9.296274,9.076097,8.814329,8.497434,8.171586,7.82263,7.452658,7.049692,6.609316,6.110933,5.562261,4.982077,4.432413,3.813247,3.467437,3.244406,3.145422,3.120489,3.333729,3.287724,3.149748,2.893494,2.559304,2.068233,1.739351,1.444503,1.192141,0.9757729,0.7757152,0.6168529,0.4805049,0.3654722,0.2714549,0.1838181,0.1305934,0.0908774,0.062032,0.0416791,0.026169,0.0172389,0.0113112,0.0074174,0.0048635,0.004,LBN,male,male,1990
586,34.08187,34.56463,35.33552,36.30242,37.38078,37.35912,38.97941,40.38516,41.45058,42.10071,40.52015,40.28361,39.71286,38.92063,38.05876,38.47023,37.94412,37.75972,37.95469,38.43825,37.33382,37.89364,38.23306,38.2126,37.85287,36.00715,35.24786,34.44461,33.67936,32.94103,32.75579,31.96644,31.11081,30.1736,29.18435,28.95589,27.9537,27.00193,26.11304,25.26444,25.62178,24.71643,23.76053,22.747,21.70326,22.57189,21.48567,20.47639,19.55541,18.66764,20.38637,19.23787,17.95186,16.52801,15.06689,14.58699,13.62657,12.8033,12.14928,11.64686,11.33387,11.06785,10.89794,10.8077,10.76164,10.89226,10.81634,10.6686,10.42005,10.06975,9.596043,9.071346,8.477973,7.833572,7.163064,6.411209,5.763128,5.146243,4.565848,4.009572,3.438758,2.91562,2.411395,1.940823,1.531404,1.138101,0.8890092,0.7012355,0.5615711,0.4510832,0.3609835,0.2775605,0.2036806,0.1409933,0.0927822,0.0495047,0.0305802,0.0186523,0.0113526,0.0069102,0.006,LBN,male,male,2005
